x,y,validity,timestamp_us,Image,Participant_ID,Participant_Age,Participant_Gender
978.2454223632812,511.2307434082031,Valid,12466155452,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
973.88720703125,543.0947875976562,Valid,12466215868,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
978.8971557617188,578.352783203125,Valid,12466245924,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
985.7139892578125,561.6986083984375,Valid,12466276270,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
985.20849609375,555.6076049804688,Valid,12466306492,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
983.5940551757812,554.0582885742188,Valid,12466336700,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
982.84423828125,552.874755859375,Valid,12466366889,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
982.700927734375,552.4960327148438,Valid,12466397116,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
982.58251953125,551.7437133789062,Valid,12466427324,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
970.237060546875,543.2993774414062,Valid,12466457550,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
936.8092041015625,518.0411376953125,Valid,12466487758,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
903.8095092773438,493.064697265625,Valid,12466517966,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
877.3435668945312,473.6046447753906,Valid,12466548174,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
857.843994140625,458.7698669433594,Valid,12466578401,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
847.642578125,447.7283630371094,Valid,12466608590,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
855.677978515625,453.1335144042969,Valid,12466638798,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
873.453125,462.1943359375,Valid,12466669006,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
882.2688598632812,466.1236572265625,Valid,12466699214,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
889.890625,470.0272521972656,Valid,12466729422,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
902.9929809570312,475.8194580078125,Valid,12466759630,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
917.6715087890625,483.1864318847656,Valid,12466789838,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
931.59912109375,490.6598815917969,Valid,12466820046,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
942.89794921875,496.3685607910156,Valid,12466850254,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
951.628662109375,501.6734924316406,Valid,12466880462,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
958.6222534179688,506.21142578125,Valid,12466910670,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
964.1937866210938,511.72454833984375,Valid,12466940897,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
1020.8916015625,510.0108947753906,Valid,12466971086,true\taj-mahal-mausoleum-1876-1.jpg!Large.jpg,1764927544,28,Female
