x,y,validity,timestamp_us,Image,Participant_ID,Participant_Age,Participant_Gender
914.255126953125,443.9624938964844,Valid,11191032446,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
915.5574340820312,443.4862060546875,Valid,11191062636,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
916.1775512695312,442.4271240234375,Valid,11191092903,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
916.7188110351562,441.70806884765625,Valid,11191123065,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
917.1740112304688,440.83233642578125,Valid,11191153411,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
917.5703125,439.6387939453125,Valid,11191183591,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
918.2344360351562,437.6864929199219,Valid,11191213841,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
918.9222412109375,435.7712707519531,Valid,11191244187,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
919.77880859375,433.3761291503906,Valid,11191274244,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
920.8369140625,430.69744873046875,Valid,11191304378,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
921.7444458007812,428.09576416015625,Valid,11191334618,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
922.6016235351562,426.0577697753906,Valid,11191364771,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
923.6969604492188,424.0536804199219,Valid,11191395002,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
924.7460327148438,422.0714111328125,Valid,11191425348,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
925.6290893554688,419.94354248046875,Valid,11191455414,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
922.5631713867188,420.5225524902344,Valid,11191485644,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
908.0924682617188,422.5836181640625,Valid,11191515815,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
884.0830078125,427.279052734375,Valid,11191546161,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
857.0498657226562,435.31744384765625,Valid,11191576209,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
834.7341918945312,439.28973388671875,Valid,11191606458,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
789.7691650390625,424.9264831542969,Valid,11191636610,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
721.9180908203125,373.74102783203125,Valid,11191666956,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
661.5394287109375,324.8808288574219,Valid,11191697054,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
621.8273315429688,292.265380859375,Valid,11191727295,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
596.2994384765625,270.9035339355469,Valid,11191757447,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
584.2607421875,258.8182067871094,Valid,11191787812,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
542.1109619140625,253.99713134765625,Valid,11191817867,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
498.4366149902344,255.11985778808594,Valid,11191848223,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
470.4867248535156,256.9004211425781,Valid,11191878298,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
453.4681396484375,258.5330810546875,Valid,11191908625,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
440.9996337890625,258.14984130859375,Valid,11191938953,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
433.3217468261719,258.5278625488281,Valid,11191969009,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
416.3156433105469,241.48878479003906,Valid,11191999365,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
389.02117919921875,206.99588012695312,Valid,11192029402,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
370.931640625,180.76361083984375,Valid,11192059766,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
358.1211242675781,163.46231079101562,Valid,11192089823,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
348.4591369628906,150.82069396972656,Valid,11192120114,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
342.1910705566406,142.12960815429688,Valid,11192150285,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
338.0542907714844,137.73355102539062,Valid,11192180544,true\carl-heinrich-bloch-view-of-the-forum-romanum-in-rome-to-the-left-in-the-foreground-the-temple-of-1.jpg,1764926268,25,Female
